segment_id,text,start,duration,vid
1211,too honest and we had two audience,3497.58,3.66,9kEB5pqWpJw
1212,members who really kind of showed that,3499.23,10.53,9kEB5pqWpJw
1213,anger and conciliatory I thought it,3501.24,10.67,9kEB5pqWpJw
1214,would be their hands at one point,3509.76,4.349,9kEB5pqWpJw
1215,pledging to you know improve the quality,3511.91,6.58,9kEB5pqWpJw
1216,of debate after win see okay Nicola,3514.109,7.711,9kEB5pqWpJw
1217,thank you very much let's head back up,3518.49,5.64,9kEB5pqWpJw
1218,the room now asking our cameraman to do,3521.82,4.08,9kEB5pqWpJw
1219,a bit of a shuffle here it's actually,3524.13,3,9kEB5pqWpJw
1220,really rammed in this spin room this,3525.9,3.18,9kEB5pqWpJw
1221,time we think this is the busiest the,3527.13,4.65,9kEB5pqWpJw
1222,spin room has been since the 2015,3529.08,4.92,9kEB5pqWpJw
1223,debates with interest from around the,3531.78,3.72,9kEB5pqWpJw
1224,world actually even interest from as far,3534,4.44,9kEB5pqWpJw
1225,flung as Israel journalists from across,3535.5,5.339,9kEB5pqWpJw
1226,the UK of course have all come here to,3538.44,5.76,9kEB5pqWpJw
1227,listen to the various spin on on the,3540.839,5.881,9kEB5pqWpJw
1228,debate from the various parties who else,3544.2,3.899,9kEB5pqWpJw
1229,have we got here so we've got Tom break,3546.72,3.03,9kEB5pqWpJw
1230,from the Lib Dems over there doing a bit,3548.099,3.421,9kEB5pqWpJw
1231,of spinning on behalf of Joe Swinson who,3549.75,4.47,9kEB5pqWpJw
1232,also be appearing on our program at 10,3551.52,7.44,9kEB5pqWpJw
1233,o'clock tonight and over here is Lee,3554.22,7.05,9kEB5pqWpJw
1234,Kane head of communications for number,3558.96,5.55,9kEB5pqWpJw
1235,10 and let's get some reactions,3561.27,4.92,9kEB5pqWpJw
1236,implacable reaction to from our guests,3564.51,3.839,9kEB5pqWpJw
1237,who kindly agreed to join me this,3566.19,3.84,9kEB5pqWpJw
1238,evening we've got dawn Butler from a,3568.349,3.541,9kEB5pqWpJw
1239,that I'm pretty bits healthy party good,3570.03,3.72,9kEB5pqWpJw
1240,evening to both of you a pretty packed,3571.89,4.199,9kEB5pqWpJw
1241,spin room tonight and first questions,3573.75,4.56,9kEB5pqWpJw
1242,first Jeremy Corbyn I think fair to say,3576.089,3.931,9kEB5pqWpJw
1243,doing but that went into this as the,3578.31,5.07,9kEB5pqWpJw
1244,underdog emerged as the underdog - I,3580.02,6.66,9kEB5pqWpJw
1245,think he's emerged as a man of integrity,3583.38,5.91,9kEB5pqWpJw
1246,a man of honesty a man who's got the,3586.68,5.34,9kEB5pqWpJw
1247,country's best interests at heart,3589.29,4.05,9kEB5pqWpJw
1248,a man who's got the policies at the,3592.02,3.39,9kEB5pqWpJw
1249,turning point of our country this is the,3593.34,4.23,9kEB5pqWpJw
1250,most important election in a generation,3595.41,4.709,9kEB5pqWpJw
1251,and I think Boris Johnson came across as,3597.57,6.12,9kEB5pqWpJw
1252,a deeply dishonest man Jeremy Corbyn did,3600.119,5.431,9kEB5pqWpJw
1253,struggle to land his point quite a few,3603.69,3.06,9kEB5pqWpJw
1254,times though do you really think he's,3605.55,3.3,9kEB5pqWpJw
1255,managed to close the gap tonight well it,3606.75,4.65,9kEB5pqWpJw
1256,wasn't about landing points it's not a,3608.85,4.95,9kEB5pqWpJw
1257,debates all about sound bites this is,3611.4,4.53,9kEB5pqWpJw
1258,about turn the country what a Labour,3613.8,4.26,9kEB5pqWpJw
1259,government will deliver for the country,3615.93,3.78,9kEB5pqWpJw
1260,boys Johnson we just put a bluster,3618.06,3.24,9kEB5pqWpJw
1261,everything he tried to extort cloak and,3619.71,3.99,9kEB5pqWpJw
1262,umbrella in like a fake brexit debate,3621.3,4.95,9kEB5pqWpJw
1263,it's just pure fake news Boris Johnson,3623.7,4.74,9kEB5pqWpJw
1264,talked about the NHS with compassion he,3626.25,4.23,9kEB5pqWpJw
1265,talks about nurses or doctors he talked,3628.44,3.75,9kEB5pqWpJw
1266,about schools he talked about all the,3630.48,3.27,9kEB5pqWpJw
1267,policies there's going to make the,3632.19,3.81,9kEB5pqWpJw
1268,difference in real people's lives Boris,3633.75,3.93,9kEB5pqWpJw
1269,Johnson isn't even in touch with his own,3636,2.91,9kEB5pqWpJw
1270,feelings let alone the rest of the,3637.68,3.81,9kEB5pqWpJw
1271,country is actually absolutely not and,3638.91,4.38,9kEB5pqWpJw
1272,quite frankly what we saw this evening,3641.49,3.72,9kEB5pqWpJw
1273,there's only one prime minister in the,3643.29,3.66,9kEB5pqWpJw
1274,room and on the stage tonight and that,3645.21,4.2,9kEB5pqWpJw
1275,was Boris Johnson he was unequivocal,3646.95,4.2,9kEB5pqWpJw
1276,very clear that the Conservative Party,3649.41,4.38,9kEB5pqWpJw
1277,under his leadership is the only party,3651.15,4.62,9kEB5pqWpJw
1278,that will lead a government that will,3653.79,3.81,9kEB5pqWpJw
1279,get brexit done and that's what the,3655.77,8.31,9kEB5pqWpJw
1280,British public let me finish and with,3657.6,8.85,9kEB5pqWpJw
1281,that once we get brexit done and this is,3664.08,4.26,9kEB5pqWpJw
1282,the key thing and to be fair Jeremy,3666.45,3.659,9kEB5pqWpJw
1283,Corbyn could not even answer what he was,3668.34,3.54,9kEB5pqWpJw
1284,going to do on brexit he refused nine,3670.109,4.171,9kEB5pqWpJw
1285,times and when we speak about trust in,3671.88,4.229,9kEB5pqWpJw
1286,politics and the breakdown in politics,3674.28,3.45,9kEB5pqWpJw
1287,and the gridlock we've seen in,3676.109,3.781,9kEB5pqWpJw
1288,Westminster the fact that Jeremy Corbyn,3677.73,5.639,9kEB5pqWpJw
1289,can't even out because that's exactly,3679.89,5.67,9kEB5pqWpJw
1290,what he wanted that was exactly the line,3683.369,4.081,9kEB5pqWpJw
1291,that they prepared that's exactly the,3685.56,3.33,9kEB5pqWpJw
1292,line that wanted to say but let me,3687.45,3.15,9kEB5pqWpJw
1293,answer it for you pretty the thing is,3688.89,4.38,9kEB5pqWpJw
1294,this jeremy corbyn as Prime Minister is,3690.6,5.1,9kEB5pqWpJw
1295,not for him to deliver what he wants is,3693.27,4.05,9kEB5pqWpJw
1296,for him to deliver what the country,3695.7,3.18,9kEB5pqWpJw
1297,wants and that's the different between,3697.32,4.53,9kEB5pqWpJw
1298,Boris Johnson and Jeremy Corbyn Jeremy,3698.88,4.56,9kEB5pqWpJw
1299,Corbyn will deliver what the country,3701.85,7.98,9kEB5pqWpJw
1300,when the brexit deal in Parliament let's,3703.44,8.82,9kEB5pqWpJw
1301,tell the country the truth I'm so,3709.83,5.19,9kEB5pqWpJw
1302,irritated by that man I cannot tell you,3712.26,4.2,9kEB5pqWpJw
1303,well and actually the audience seemed,3715.02,3.089,9kEB5pqWpJw
1304,fairly irritated at times superteam said,3716.46,3.72,9kEB5pqWpJw
1305,I mean the audience laughed down Boris,3718.109,3.721,9kEB5pqWpJw
1306,Johnson when he was asked about trust,3720.18,4.58,9kEB5pqWpJw
1307,and whether tell in a note,3721.83,4.88,9kEB5pqWpJw
1308,the audience is so laughed at mr corbyn,3724.76,4.44,9kEB5pqWpJw
1309,on his brexit policy as well it was,3726.71,5.04,9kEB5pqWpJw
1310,absolutely clear and abundant there is,3729.2,5.01,9kEB5pqWpJw
1311,no clear policy on brexit and I have to,3731.75,4.44,9kEB5pqWpJw
1312,say dawn but British public voted in,3734.21,3.84,9kEB5pqWpJw
1313,2016 it was called the EU referendum,3736.19,4.26,9kEB5pqWpJw
1314,they voted to leave and actually what,3738.05,4.47,9kEB5pqWpJw
1315,kind of democracy do we live in if the,3740.45,3.99,9kEB5pqWpJw
1316,labour party effectively proposing for,3742.52,3.45,9kEB5pqWpJw
1317,next year that would have two,3744.44,30.63,9kEB5pqWpJw
1318,referendums because we wants to do that,3745.97,31.02,9kEB5pqWpJw
1319,we are the only party that is saying to,3775.07,3.78,9kEB5pqWpJw
1320,the country you will make the final,3776.99,8.4,9kEB5pqWpJw
1321,decision is an option very clear very,3778.85,28.26,9kEB5pqWpJw
1322,straightforward I've allowed you to have,3785.39,22.89,9kEB5pqWpJw
1323,a good old debate this evening they were,3807.11,3,9kEB5pqWpJw
1324,actually oddly some kind of consider,3808.28,4.2,9kEB5pqWpJw
1325,tree moments in this debate - most,3810.11,3.93,9kEB5pqWpJw
1326,notably a moment when the two leaders,3812.48,4.02,9kEB5pqWpJw
1327,shook hands when Julie Etchingham was,3814.04,3.69,9kEB5pqWpJw
1328,asking them whether they could shake,3816.5,3.84,9kEB5pqWpJw
1329,hands and promise not to allow this kind,3817.73,6.3,9kEB5pqWpJw
1330,of festering anger in politics to grow,3820.34,6.03,9kEB5pqWpJw
1331,and to become any worse and there was an,3824.03,3.69,9kEB5pqWpJw
1332,interesting moment when they were asked,3826.37,2.82,9kEB5pqWpJw
1333,I think we've got a clip of it here,3827.72,3.99,9kEB5pqWpJw
1334,actually whether they would give each,3829.19,4.26,9kEB5pqWpJw
1335,other a Christmas present and what they,3831.71,2.94,9kEB5pqWpJw
1336,believe each other under the tree that's,3833.45,2.88,9kEB5pqWpJw
1337,have a little listen to - the answers,3834.65,4.34,9kEB5pqWpJw
1338,that they gave to that,3836.33,2.66,9kEB5pqWpJw
1339,okay leaving politics aside what gift,3841.579,5.591,9kEB5pqWpJw
1340,would you lead Lieber mr. Johnstone to,3844.92,3.689,9kEB5pqWpJw
1341,the Christmas well well I know mr.,3847.17,3.81,9kEB5pqWpJw
1342,Johnson likes a good read so what I,3848.609,4.201,9kEB5pqWpJw
1343,would probably leave under the tree for,3850.98,3.839,9kEB5pqWpJw
1344,him would be a Christmas Carol by,3852.81,12.9,9kEB5pqWpJw
1345,Charles Dickens and I'll probably leave,3854.819,15.061,9kEB5pqWpJw
1346,a copy of since he was a literary effort,3865.71,7.61,9kEB5pqWpJw
1347,a copy of what my brilliant exit deal,3869.88,5.33,9kEB5pqWpJw
1348,[Applause],3873.32,4.269,9kEB5pqWpJw
1349,right well in that spirit maybe I could,3875.21,3.97,9kEB5pqWpJw
1350,ask you to what would you leave each,3877.589,2.821,9kEB5pqWpJw
1351,other under the Christmas tree Joanne,3879.18,2.76,9kEB5pqWpJw
1352,let's start with you I've got the,3880.41,7.05,9kEB5pqWpJw
1353,perfect present for boys Johnson I'd,3881.94,6.99,9kEB5pqWpJw
1354,like to be Boris to present a,3887.46,4.139,9kEB5pqWpJw
1355,lie-detector test right okay and for,3888.93,5.79,9kEB5pqWpJw
1356,pretty batao Priti Patel I will leave,3891.599,8.431,9kEB5pqWpJw
1357,you pretty lovely Percy's that's,3894.72,9.33,9kEB5pqWpJw
1358,actually quite nice I'm an Essex MP and,3900.03,5.91,9kEB5pqWpJw
1359,I have one of the world of famous damn,3904.05,3.75,9kEB5pqWpJw
1360,factories in my constituency working in,3905.94,3.929,9kEB5pqWpJw
1361,science and I would get on some,3907.8,7.14,9kEB5pqWpJw
1362,beautiful jams from Essex doing Butler,3909.869,6.361,9kEB5pqWpJw
1363,Privitera thank you so much for joining,3914.94,3.21,9kEB5pqWpJw
1364,me right so that's the verdict of the,3916.23,3.42,9kEB5pqWpJw
1365,politicians that just take another quick,3918.15,3.209,9kEB5pqWpJw
1366,look at the snap poll that I tweeted,3919.65,3.84,9kEB5pqWpJw
1367,earlier remember this isn't scientific,3921.359,3.96,9kEB5pqWpJw
1368,this has gone out on social media it's,3923.49,3.99,9kEB5pqWpJw
1369,liable to be manipulated by various,3925.319,5.28,9kEB5pqWpJw
1370,parties 78% say Jeremy Corbyn won that,3927.48,6.54,9kEB5pqWpJw
1371,debate 22% say Boris Johnson we do know,3930.599,5.371,9kEB5pqWpJw
1372,that Labour is a little bit more engaged,3934.02,3.36,9kEB5pqWpJw
1373,on social media so let's just take it,3935.97,2.609,9kEB5pqWpJw
1374,with a pinch of salt but an interesting,3937.38,3.75,9kEB5pqWpJw
1375,result there nonetheless okay let's go,3938.579,4.321,9kEB5pqWpJw
1376,for a little roll roam around the room,3941.13,5.52,9kEB5pqWpJw
1377,shall we if we got in the room so over,3942.9,5.76,9kEB5pqWpJw
1378,here we've got the brexit party Gawain,3946.65,5.03,9kEB5pqWpJw
1379,are we allowed to speak to you tonight,3948.66,3.02,9kEB5pqWpJw
1380,we can speak to you about Richard theis,3952.369,3.941,9kEB5pqWpJw
1381,over that then we have a very very quick,3954.599,3.48,9kEB5pqWpJw
1382,word a very short word widget I see you,3956.31,4.559,9kEB5pqWpJw
1383,made a chair of the brexit party what do,3958.079,4.471,9kEB5pqWpJw
1384,you make out to be thought is some,3960.869,4.74,9kEB5pqWpJw
1385,pretty fiery as you'd expect but the,3962.55,4.65,9kEB5pqWpJw
1386,main thing that came out of it for us,3965.609,3.871,9kEB5pqWpJw
1387,the Brixton party was the Prime,3967.2,4.8,9kEB5pqWpJw
1388,Minister's reaffirmation of his pledge,3969.48,4,9kEB5pqWpJw
1389,that the transition period will,3972,3.609,9kEB5pqWpJw
1390,definitely and in December 20 in,3973.48,3.51,9kEB5pqWpJw
1391,otherwise there's all sorts of nonsense,3975.609,3.871,9kEB5pqWpJw
1392,and lies portrayed by Jeremy Corbyn,3976.99,4.379,9kEB5pqWpJw
1393,about privatizing the NHS everybody's,3979.48,3.93,9kEB5pqWpJw
1394,just forget about that after not since,3981.369,3.661,9kEB5pqWpJw
1395,is the brexit party feel even more,3983.41,4.08,9kEB5pqWpJw
1396,comfortable about endorsing effectively,3985.03,4.56,9kEB5pqWpJw
1397,oh it's on today we're always gonna keep,3987.49,3.66,9kEB5pqWpJw
1398,holding the Conservatives to count on,3989.59,3.779,9kEB5pqWpJw
1399,this key issue we need to leave we need,3991.15,3.959,9kEB5pqWpJw
1400,to leave properly and we need to get on,3993.369,3.061,9kEB5pqWpJw
1401,with it and the Prime Minister's,3995.109,3.271,9kEB5pqWpJw
1402,reaffirmed that your boss winning seats,3996.43,3.33,9kEB5pqWpJw
1403,in the House of Commons in this election,3998.38,3.06,9kEB5pqWpJw
1404,we can hold them to account okay,3999.76,3.33,9kEB5pqWpJw
1405,Bridget iced thank you very much let's,4001.44,3.15,9kEB5pqWpJw
1406,see you else in the room we need to try,4003.09,2.61,9kEB5pqWpJw
1407,and get around this way don't we if we,4004.59,3.75,9kEB5pqWpJw
1408,just come over here around the corner oh,4005.7,4.62,9kEB5pqWpJw
1409,I can smell some food actually in here,4008.34,5.76,9kEB5pqWpJw
1410,what is in here that looks really good,4010.32,4.49,9kEB5pqWpJw
1411,actually,4014.1,5.4,9kEB5pqWpJw
1412,looks like chilli is it chili yeah okay,4014.81,5.47,9kEB5pqWpJw
1413,I'll get some of that later,4019.5,4.859,9kEB5pqWpJw
1414,and then just over here we have our,4020.28,6.51,9kEB5pqWpJw
1415,podcast team hello good evening are,4024.359,4.231,9kEB5pqWpJw
1416,calling pest in podcast team who are,4026.79,3.27,9kEB5pqWpJw
1417,preparing for special editions and I,4028.59,2.22,9kEB5pqWpJw
1418,aren't you,4030.06,2.64,9kEB5pqWpJw
1419,so guys what's on the podcast night and,4030.81,3.51,9kEB5pqWpJw
1420,was he making a debate she had so we're,4032.7,3.51,9kEB5pqWpJw
1421,gonna go through all the best bits from,4034.32,3.15,9kEB5pqWpJw
1422,tonight's debate and then I'm gonna be,4036.21,2.85,9kEB5pqWpJw
1423,looking at we're talking to spinners on,4037.47,4.23,9kEB5pqWpJw
1424,both sides my favorite,4039.06,4.02,9kEB5pqWpJw
1425,I thought fascinating the gentleman,4041.7,3,9kEB5pqWpJw
1426,didn't answer that question on which way,4043.08,2.76,9kEB5pqWpJw
1427,he's going to be voting if there's,4044.7,2.46,9kEB5pqWpJw
1428,another barrier yeah I think that's,4045.84,2.55,9kEB5pqWpJw
1429,gonna be the key takeaway from the,4047.16,2.64,9kEB5pqWpJw
1430,Tories will be speaking to spinners from,4048.39,2.37,9kEB5pqWpJw
1431,both sides together,4049.8,2.79,9kEB5pqWpJw
1432,dan was you make a bit it was very,4050.76,4.109,9kEB5pqWpJw
1433,interesting the fact that the audience,4052.59,3.63,9kEB5pqWpJw
1434,were so animated I don't think we've,4054.869,2.761,9kEB5pqWpJw
1435,ever seen an audience that animated,4056.22,3.75,9kEB5pqWpJw
1436,angry yeah have you no identical it's,4057.63,4.02,9kEB5pqWpJw
1437,genuine if at the sign of the times Paul,4059.97,3.36,9kEB5pqWpJw
1438,that we had a debate on television like,4061.65,3.12,9kEB5pqWpJw
1439,that previous debates have not in an,4063.33,2.16,9kEB5pqWpJw
1440,audience like that,4064.77,3.33,9kEB5pqWpJw
1441,whooping clapping yeah almost booing,4065.49,4.2,9kEB5pqWpJw
1442,people's reactions I think it's a sign,4068.1,3.6,9kEB5pqWpJw
1443,of the times that politics is so divided,4069.69,4.08,9kEB5pqWpJw
1444,in people and that gloss of politicians,4071.7,3.75,9kEB5pqWpJw
1445,has kind of gone he will feel like and,4073.77,2.76,9kEB5pqWpJw
1446,shout with them boo at them clapper,4075.45,3.45,9kEB5pqWpJw
1447,that's a fair game are they very much so,4076.53,3.839,9kEB5pqWpJw
1448,yeah all right guys well good luck with,4078.9,3.66,9kEB5pqWpJw
1449,the podcasts evening see you later,4080.369,5.161,9kEB5pqWpJw
1450,hello anyways right let's try and get,4082.56,4.71,9kEB5pqWpJw
1451,back now can we do it can we squeeze,4085.53,3.81,9kEB5pqWpJw
1452,around this way maybe if we go well this,4087.27,3.87,9kEB5pqWpJw
1453,is gonna be a dead end this way that's a,4089.34,2.37,9kEB5pqWpJw
1454,bad idea,4091.14,3.01,9kEB5pqWpJw
1455,Robert,4091.71,4.369,9kEB5pqWpJw
1456,we're going to the same place as you,4094.15,8.589,9kEB5pqWpJw
1457,Robert he's not listening to me I'm,4096.079,9.66,9kEB5pqWpJw
1458,chasing you down the live spot come over,4102.739,4.92,9kEB5pqWpJw
1459,to this camera here let's have one final,4105.739,3.661,9kEB5pqWpJw
1460,chat with you Robert that's no idea of,4107.659,3.27,9kEB5pqWpJw
1461,course have you come here just so we can,4109.4,4.859,9kEB5pqWpJw
1462,get my shot you okay do you think not to,4110.929,5.04,9kEB5pqWpJw
1463,be changed anything in this lecture of,4114.259,2.07,9kEB5pqWpJw
1464,it,4115.969,4.46,9kEB5pqWpJw
1465,probably not I thought both leaders,4116.329,7.62,9kEB5pqWpJw
1466,performed as well as their teams could,4120.429,6.52,9kEB5pqWpJw
1467,have hoped there were no significant,4123.949,8.16,9kEB5pqWpJw
1468,flux sure you can say him to all our I,4126.949,10.261,9kEB5pqWpJw
1469,guess or talking about guess the voice,4132.109,7.771,9kEB5pqWpJw
1470,Johnson was at time but not us but not,4137.21,4.529,9kEB5pqWpJw
1471,honestly consistent in the bags,4139.88,10.79,9kEB5pqWpJw
1472,you know he's get done he used not seem,4141.739,10.86,9kEB5pqWpJw
1473,particularly relevant to the brexit,4150.67,4.629,9kEB5pqWpJw
1474,question use every possible question to,4152.599,5.16,9kEB5pqWpJw
1475,get back to the fact that he claims that,4155.299,4.71,9kEB5pqWpJw
1476,he has a simple deal that we get through,4157.759,4.141,9kEB5pqWpJw
1477,Parliament I was slightly surprised for,4160.009,3.27,9kEB5pqWpJw
1478,example though that during become we,4161.9,2.669,9kEB5pqWpJw
1479,didn't challenge him about how he's,4163.279,2.67,9kEB5pqWpJw
1480,gonna get his trade deal but done by the,4164.569,4.351,9kEB5pqWpJw
1481,end of 2020 which some would say is a,4165.949,5.13,9kEB5pqWpJw
1482,weakness but they did pull out that,4168.92,4.02,9kEB5pqWpJw
1483,document at one point about here the NHS,4171.079,4.08,9kEB5pqWpJw
1484,being on the table which for later I've,4172.94,3.69,9kEB5pqWpJw
1485,been quite an effective argument it has,4175.159,5.16,9kEB5pqWpJw
1486,been but you know Johnson was absolutely,4176.63,6.959,9kEB5pqWpJw
1487,category but he will not allow,4180.319,5.49,9kEB5pqWpJw
1488,privatisation of the NHS as a result is,4183.589,4.67,9kEB5pqWpJw
1489,very deal and he went as far as he could,4185.809,6.75,9kEB5pqWpJw
1490,to dismiss the idea that American drug,4188.259,6.55,9kEB5pqWpJw
1491,companies will be given the kind of,4192.559,4.711,9kEB5pqWpJw
1492,access to the NHS which would drive up,4194.809,7.56,9kEB5pqWpJw
1493,prices but that is in a way Johnson's,4197.27,10.949,9kEB5pqWpJw
1494,weakest position interesting and,4202.369,7.35,9kEB5pqWpJw
1495,obviously it's not beautiful,4208.219,4.401,9kEB5pqWpJw
1496,lecture but they were asked about,4209.719,6.421,9kEB5pqWpJw
1497,whether the monarchy was before gaseous,4212.62,5.74,9kEB5pqWpJw
1498,what was really interesting was that,4216.14,5.4,9kEB5pqWpJw
1499,Jeremy Corbyn said room for improvement,4218.36,5.67,9kEB5pqWpJw
1500,and actually got some applause for the,4221.54,3.929,9kEB5pqWpJw
1501,world he'd said that before the prince a,4224.03,3.03,9kEB5pqWpJw
1502,country where sowed he might not have,4225.469,3.841,9kEB5pqWpJw
1503,thought the same exactly and it was very,4227.06,5.58,9kEB5pqWpJw
1504,interesting that when Joyce Johnson said,4229.31,6.51,9kEB5pqWpJw
1505,it's beyond reproach job now that,4232.64,7.23,9kEB5pqWpJw
1506,question that in that audience Corbin,4235.82,6.24,9kEB5pqWpJw
1507,had the better of that I'm not so sure,4239.87,5.16,9kEB5pqWpJw
1508,that in the country at large,4242.06,4.74,9kEB5pqWpJw
1509,Corbett's position on the monarchy will,4245.03,3.27,9kEB5pqWpJw
1510,be quite so popular obviously Prince,4246.8,3.63,9kEB5pqWpJw
1511,Andrew has changed the nature of the,4248.3,5.82,9kEB5pqWpJw
1512,debate that controversial interview but,4250.43,6.36,9kEB5pqWpJw
1513,I still think you know a majority of,4254.12,7.38,9kEB5pqWpJw
1514,British people broadly love the Queen so,4256.79,6.69,9kEB5pqWpJw
1515,I don't really know how that's gonna,4261.5,4.11,9kEB5pqWpJw
1516,play whether whether whether in the,4263.48,4.8,9kEB5pqWpJw
1517,country at large it'll play quite the,4265.61,5.25,9kEB5pqWpJw
1518,same way as it played in in that Hall,4268.28,4.919,9kEB5pqWpJw
1519,but I'd say the key thing it seemed,4270.86,6.45,9kEB5pqWpJw
1520,seems to me is that neither leader made,4273.199,6.741,9kEB5pqWpJw
1521,what I regard as a significant error,4277.31,5.55,9kEB5pqWpJw
1522,both actually were quite good on their,4279.94,5.97,9kEB5pqWpJw
1523,stronger point you know Johnson on,4282.86,7.98,9kEB5pqWpJw
1524,giving his deal done and call being on,4285.91,8.86,9kEB5pqWpJw
1525,public services particularly the NHS so,4290.84,5.55,9kEB5pqWpJw
1526,I guess they will both come out of it,4294.77,4.26,9kEB5pqWpJw
1527,feeling sort of okay he's scored rule,4296.39,7.579,9kEB5pqWpJw
1528,let's be kind of draw and we await the,4299.03,7.439,9kEB5pqWpJw
1529,manifestos and maybe that will change,4303.969,4.691,9kEB5pqWpJw
1530,the momentum all right thanks so much,4306.469,5.011,9kEB5pqWpJw
1531,she's gotta go fast now I think thanks,4308.66,3.3,9kEB5pqWpJw
1532,your time,4311.48,3.48,9kEB5pqWpJw
1533,see you in a bit okay right let's take a,4311.96,4.95,9kEB5pqWpJw
1534,look at your stop building on Twitter,4314.96,4.5,9kEB5pqWpJw
1535,now just one more time before we finish,4316.91,5.55,9kEB5pqWpJw
1536,for this evening and Jeremy Corbyn as I,4319.46,5.1,9kEB5pqWpJw
1537,said to you earlier finished up on 78%,4322.46,4.59,9kEB5pqWpJw
1538,Boris Johnson at 22% just remember that,4324.56,6.21,9kEB5pqWpJw
1539,"poll is not scientific but almost 30,000",4327.05,5.82,9kEB5pqWpJw
1540,votes were cast and quite a big sample,4330.77,4.56,9kEB5pqWpJw
1541,but again it can be skewed by various,4332.87,4.47,9kEB5pqWpJw
1542,tactics on social media and that is it,4335.33,3.9,9kEB5pqWpJw
1543,now here from the ITP debate,4337.34,4.32,9kEB5pqWpJw
1544,unspun coming up at 10:00 p.m. party,4339.23,3.929,9kEB5pqWpJw
1545,leaders from the Liberal Democrats,4341.66,3.93,9kEB5pqWpJw
1546,yes MP the brexit party and the Green,4343.159,4.08,9kEB5pqWpJw
1547,Party will be responding to the debate,4345.59,3.93,9kEB5pqWpJw
1548,and setting out their own policies in,4347.239,4.5,9kEB5pqWpJw
1549,the ITB election interviews you can,4349.52,4.35,9kEB5pqWpJw
1550,watch that on ITV or you can stay here,4351.739,4.141,9kEB5pqWpJw
1551,on itv.com such news Facebook Twitter,4353.87,3.809,9kEB5pqWpJw
1552,and YouTube from all of us here in,4355.88,4.97,9kEB5pqWpJw
1553,Salford goodnight,4357.679,3.171,9kEB5pqWpJw
